"x"
"297","NCOR1"
"298","LRP5"
"299","CPT1A"
"300","BACE1"
"301","ZBTB16"
"302","CDK4"
"303","SPI1"
"304","NANOG"
"305","CBX5"
"306","ZFP819"
"307","GRIP1"
"308","POU3F4"
"309","TGFBR2"
"310","LMO2"
"311","GLIS3"
"312","FOXL2"
"313","CSF1R"
"314","SRF"
"315","BCL9L"
"316","NR4A1"
"317","SETDB1"
"318","RBPJ"
"319","GLI1"
"320","BIN1"
"321","IGF2"
"322","MYH10"
"323","SMARCE1"
"324","SMARCA4"
"325","ZBTB18"
"326","HDAC7"
"327","SKIL"
"328","NOTCH1"
"329","FBXW7"
"330","APLP1"
"331","HSPA5"
"332","BECN1"
"333","KEAP1"
"334","PIK3R1"
"335","ID4"
"336","HOXC8"
"337","EN1"
"338","SIN3B"
"339","APP"
"340","CENPJ"
"341","NR5A2"
"342","BCL2L1"
"343","MCL1"
"344","SMURF1"
"345","YAP1"
"346","UHRF1"
"347","DMAP1"
"348","EP300"
"349","DDX5"
"350","MEN1"
"351","FOXA1"
"352","PRRX1"
"353","RAX"
"354","SOX2"
"355","TBX21"
"356","CREB1"
"357","RBL2"
"358","NEUROG1"
"359","ZFP277"
"360","CREB3L1"
"361","HNF1B"
"362","CHD4"
"363","SP7"
"364","NFKBIZ"
"365","IRF7"
"366","VHL"
"367","POU4F1"
"368","JARID2"
"369","MTF2"
"370","ZFP42"
"371","PWP1"
"372","RFXAP"
"373","NKX2-5"
"374","WT1"
"375","PURA"
"376","MED1"
"377","PIAS3"
"378","SKI"
"379","RARB"
"380","STAT5B"
"381","SALL4"
"382","STAT2"
"383","BATF"
"384","BATF3"
"385","MKL1"
"386","ZEB2"
"387","PKNOX1"
"388","PAX1"
"389","IKZF2"
"390","TBX4"
"391","EHMT2"
"392","NFATC4"
"393","SNAI1"
"394","RELB"
"395","TCF21"
"396","KAT5"
"397","NCOA5"
"398","TFCP2L1"
"399","VSX1"
"400","TBX18"
"401","E2F2"
"402","CITED2"
"403","AXIN2"
"404","CDH1"
"405","CALM1"
"406","PITX1"
"407","MAPK3"
"408","MAPK1"
"409","BHLHE41"
"410","CNOT3"
"411","SH3GL1"
"412","PROX1"
"413","CEBPB"
"414","DNM1"
"415","SORBS1"
"416","SPP1"
"417","TRIM11"
"418","HCFC1"
"419","LAMB1"
"420","CDH5"
"421","CDH2"
"422","NEFL"
"423","MYL9"
"424","ANGPTL2"
"425","NCOA4"
"426","HNRNPK"
"427","XIAP"
"428","PSME3"
"429","HOXA3"
"430","POU3F3"
"431","PRDX1"
"432","FES"
"433","MGAT5B"
"434","SPRY1"
"435","ZBTB32"
"436","CLOCK"
"437","H2-AA"
"438","BCL9"
"439","SOCS2"
"440","ATP1B1"
"441","PSAP"
"442","CCND1"
"443","TWIST1"
"444","POU3F2"
"445","PCK1"
"446","CCNA2"
"447","MYL6"
"448","B4GALNT1"
"449","MPO"
"450","PITRM1"
"451","FLI1"
"452","ITCH"
"453","SMURF2"
"454","WWP2"
"455","NR2C1"
"456","CREM"
"457","TSPO"
"458","PLCG2"
"459","SIX2"
"460","SIX4"
