"x"
"299","JUP"
"300","SNAP25"
"301","PBXIP1"
"302","SHC1"
"303","FBP1"
"304","DUSP6"
"305","UBB"
"306","CTNNBIP1"
"307","WDR5"
"308","TAP1"
"309","PAX6"
"310","ZNF205"
"311","HHEX"
"312","PLK4"
"313","SIX1"
"314","CDC25A"
"315","SNF8"
"316","TEAD4"
"317","RTN3"
"318","FTH1"
"319","KRT17"
"320","ZFP36"
"321","CXADR"
"322","JUNB"
"323","CRX"
"324","ZFHX3"
"325","KLF6"
"326","PITX1"
"327","CETP"
"328","STMN2"
"329","NME3"
"330","ACTN4"
"331","TRIM21"
"332","MEOX2"
"333","HOMER3"
"334","CD99"
"335","SERTAD1"
"336","PSMC5"
"337","SMAD4"
"338","CCND2"
"339","SCAND1"
"340","OPTN"
"341","CEACAM5"
"342","DNMT3L"
"343","EPB41L3"
"344","BNIP3"
"345","HMG20B"
"346","MLLT3"
"347","ZBTB5"
"348","IFIT3"
"349","TSC22D3"
"350","DR1"
"351","PCYT2"
"352","E4F1"
"353","STAT1"
"354","BSG"
"355","UBE2D3"
"356","ASS1"
"357","BAG3"
"358","NCBP1"
"359","NFKBIA"
"360","ERCC1"
"361","CDKN2B"
"362","ETF1"
"363","ING5"
"364","SP100"
"365","PDGFRB"
"366","IRF4"
"367","NQO2"
"368","CLDN2"
"369","ITGB3BP"
"370","MYD88"
"371","STAT5A"
"372","MAX"
"373","AGT"
"374","BTRC"
"375","PLK3"
"376","ZNF202"
"377","NFYA"
"378","ALDH1A1"
"379","S100A2"
"380","HSPA8"
"381","BHMT"
"382","RHOA"
"383","BAK1"
"384","NCF1"
"385","POLB"
"386","HDAC5"
"387","GSK3B"
"388","NCOA4"
"389","RAD9A"
"390","NCOA6"
"391","CTNNB1"
"392","LAMTOR5"
"393","JUND"
"394","BLM"
"395","BARD1"
"396","UXT"
"397","CAV1"
"398","APC"
"399","E2F1"
"400","RNF14"
"401","NCOR1"
"402","CDC20"
"403","RBBP7"
"404","PML"
"405","DCC"
"406","HRAS"
"407","LMO4"
"408","ABL1"
"409","HDAC4"
"410","TGIF1"
"411","RASSF1"
"412","TFAP2A"
"413","CTBP1"
"414","TINF2"
"415","NCOA3"
"416","CCNA1"
"417","MAFB"
"418","TLR9"
"419","DLG1"
"420","ULK1"
"421","HSPH1"
"422","FOXP2"
"423","CLOCK"
"424","MAPK7"
"425","SREBF1"
"426","ZNF423"
"427","DST"
"428","STK39"
"429","HCK"
"430","EGR2"
"431","TCF12"
"432","DRD2"
